text,label,source,url,date,topic
ออมสินให้ประชาชนกดรับสิทธิ์จากลิงก์ เพื่อขอสินเชื่อ GSB,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=30179,12/12/2565 09:32:23,การเงิน-หุ้น
ลงทุนหุ้นทองคำ เข้าร่วมโดย ตลาดหลักทรัพย์แห่งประเทศไทย,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=58267,15/06/2567 09:30:59,การเงิน-หุ้น
กทม. EGAT สมัครบริการเว็บไซต์ และแอปพลิเคชัน เพื่อลงทุนเช่าพลังงานไฟฟ้า,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=27958,14/10/2565 03:00:03,นโยบายรัฐบาล-ข่าวสาร
ผลวิจัยเผย PM 2.5 ทำร้ายผิวหนัง เซลล์ทำงานผิดปกติ เกิดการอักเสบและแก่เร็ว,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=32638,11/02/2566 09:00:36,ผลิตภัณฑ์สุขภาพ
มวลอากาศเย็นแผ่ปกคลุม ทำให้เกิดฝนตกเพิ่มมากขึ้นในระหว่างวันที่ 15 - 17 พ.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=22776,15/05/2565 03:00:27,ภัยพิบัติ
3 เครื่องดื่มสุขภาพ ถ้าดื่มมากเกินไปหรือดื่มเป็นเวลานาน จะทำให้ภูมิตก เสี่ยงติดโควิด-19 ได้ง่าย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=14950,05/12/2564 03:00:47,ผลิตภัณฑ์สุขภาพ
ผลิตภัณฑ์เสริมอาหาร Faligold ช่วยรักษาระดับน้ำตาลในเลือดให้คงที่,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=55914,10/05/2567 08:00:53,ผลิตภัณฑ์สุขภาพ
กระทรวงศึกษาธิการ สั่งประกาศให้ยกเลิกแต่งชุดนักเรียน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=56217,18/05/2567 09:30:14,นโยบายรัฐบาล-ข่าวสาร
อุทยานแห่งชาติขุนขาน ประกาศปิดถ้ำหลวงแม่สาบชั่วคราว เนื่องจากน้ำท่วม,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=62805,03/10/2567 07:00:52,นโยบายรัฐบาล-ข่าวสาร
ไปรษณีย์ไทย ปฏิเสธการร้องเรียน เรื่องบริการทุกกรณี และเอาผิดผู้ร้องเรียน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=10454,25/05/2564 07:19:59,ความสงบและความมั่นคง
ชุดตรวจเอชไอวีด้วยตนเอง เตรียมจำหน่ายที่ร้านขายยาทั่วประเทศ สิ้นเดือนส.ค.,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=12351,02/09/2564 05:00:55,นโยบายรัฐบาล-ข่าวสาร
นอนไม่หลับ ร้อนง่าย เสี่ยงเป็นสมองฝ่อ อัลไซเมอร์,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=33694,09/03/2566 04:30:07,ผลิตภัณฑ์สุขภาพ
รัฐบาลอนุมัติพื้นที่นำร่อง 5 จังหวัด เปิดผับได้ถึงตี 4 เพื่อกระตุ้นเศรษฐกิจ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=51509,25/12/2566 09:00:35,นโยบายรัฐบาล-ข่าวสาร
รฟท. จะยกเว้นค่าแรกเข้าสำหรับผู้โดยสารที่ใช้บัตร EMV ในการเดินทางระหว่าง รฟฟ. สายสีม่วงกับสายสีแดง,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=23436,03/06/2565 06:30:00,นโยบายรัฐบาล-ข่าวสาร
เจ้าหน้าที่กระทรวงการคลัง ติดต่อประชาชนผ่านไลน์ให้โหลดแอปฯ digital pention,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=54123,23/03/2567 09:30:09,นโยบายรัฐบาล-ข่าวสาร
ป้องกันการปวดหัว โดยใช้น้ำตบท้ายทอยเบา ๆ สัก 2 - 3 ครั้ง ทุกวันตอนเช้า,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=31681,20/01/2566 07:02:17,ผลิตภัณฑ์สุขภาพ
รัฐบาล เตรียมเปิดด่านชายแดนไทย - มาเลเซีย รับนักท่องเที่ยวเดือน มี.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=19102,15/02/2565 03:00:07,นโยบายรัฐบาล-ข่าวสาร
ท่าอากาศยานสุวรรณภูมิเปิดรับตัวแทนจองตั๋วเที่ยวบิน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=39920,06/08/2566 04:30:08,นโยบายรัฐบาล-ข่าวสาร
ไทยเตรียมรับมือซุปเปอร์ไต้ฝุ่น ตั้งแต่วันที่ 2 - 5 ธ.ค. 65,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=29700,29/11/2565 10:30:04,ภัยพิบัติ
ดาวน์โหลดแอปฯ PEA Smart Plus ผ่านลิงก์ https://pea.uhgo.cc/ ได้,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=54503,02/04/2567 09:00:58,นโยบายรัฐบาล-ข่าวสาร
สำนักงานประกันสังคมแจ้งนายจ้างและผู้เอาประกัน ติดต่อเจ้าหน้าที่เพื่ออัปเดตข้อมูลอย่างเร่งด่วน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=33484,04/03/2566 09:30:41,นโยบายรัฐบาล-ข่าวสาร
ครม. อนุมัติจ่ายเงินบำเหน็จชราภาพเพิ่มอีก 2.95% เริ่ม 1 พ.ค.-31 ก.ค. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=21687,12/04/2565 06:34:48,นโยบายรัฐบาล-ข่าวสาร
เพจเงินกู้-ออนไลน์ ปล่อยสินเชื่อออมสินเพื่อคุณ ดอกเบี้ย 1.25% ต่อเดือน,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=40628,23/08/2566 09:00:35,การเงิน-หุ้น
สูตรยาสมุนไพร รักษาโรคมะเร็งทุกชนิด,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=6219,09/09/2563 03:27:23,ผลิตภัณฑ์สุขภาพ
สธ. เซ็นซื้อยาแพกซ์โลวิด จำนวน 5 หมื่นคอร์ส รับมือโควิด 19 ช่วงสงกรานต์,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=21338,02/04/2565 06:30:04,นโยบายรัฐบาล-ข่าวสาร
"ครม. อนุมัติ จ่ายเงินเยียวยาเด็กเล็ก 2,000 บาท",0,AFNC OpenData,https://www.antifakenewscenter.com/?p=13263,08/10/2564 03:00:05,นโยบายรัฐบาล-ข่าวสาร
Doctor at Home ใช้ AI คัดกรองปัญหาสุขภาพ,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=38968,13/07/2566 07:00:14,นโยบายรัฐบาล-ข่าวสาร
กู้ยืม กยศ. ไม่ชำระเงินคืนตามกำหนดจะเกิดภาระดอกเบี้ย-ค่าปรับ รวมถึงฟ้องร้องบังคับคดีตามกฎหมาย,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=65848,18/12/2567 06:30:30,นโยบายรัฐบาล-ข่าวสาร
M-Flow ระบบจ่ายค่าผ่านทางรูปแบบใหม่ หากขับผ่านแล้วไม่จ่ายเงินปรับ 10 เท่า,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=13007,28/09/2564 09:21:04,นโยบายรัฐบาล-ข่าวสาร
กรมวิทย์ฯ พบสารสกัดช่อดอกกัญชาพันธุ์ไทย มีฤทธิ์ต้านเซลล์มะเร็ง,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=14837,01/12/2564 07:30:27,ผลิตภัณฑ์สุขภาพ
เตรียมรับมือพายุฤดูร้อน วันที่ 16-18 เม.ย. 65,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=21742,13/04/2565 09:01:07,ภัยพิบัติ
ผลิตภัณฑ์เสริมอาหาร Super Height ช่วยเพิ่มความสูง,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=8573,20/02/2564 07:01:19,ผลิตภัณฑ์สุขภาพ
กรมบัญชีกลางอนุมัติให้สธ.เบิกจ่ายค่าตอบแทนเสี่ยงภัยให้ให้บุคลากร สู้ COVID-19,0,AFNC OpenData,https://www.antifakenewscenter.com/?p=2954,18/03/2563 04:23:49,นโยบายรัฐบาล-ข่าวสาร
น้ำรากบัว รักษาหอบหืด แก้ภูมิแพ้ และไซนัสอักเสบ,1,AFNC OpenData,https://www.antifakenewscenter.com/?p=5101,27/05/2563 11:13:49,ผลิตภัณฑ์สุขภาพ
